%eval_id interface           x001           x002           x003           x004           x005           x006           x007           x008           y001           y002           y003           y004           y005           y006           y007           y008         obj_fn 
91           NO_ID -0.004750250045 -0.0008304135548 -3.893188362e-05 -0.0004863572371 -8.96407576e-05 -1.037038739e-05 8.839928876e-05 4.522378876e-05 0.0002855155444 -0.0001791269352 -0.0001220091076 -4.716797346e-05 -4.649995565e-05 -2.536609643e-05 7.389797353e-05 0.0001238205784    43.78244991 
92           NO_ID -0.004753091842 -0.0008230446661 -4.442734101e-05 -0.0004855371313 -8.99394358e-05 -1.255550976e-05 8.928270014e-05 4.482486606e-05 0.0002851139624 -0.000178942084 -0.0001221017006 -4.955328418e-05 -4.579397597e-05 -2.395881959e-05 7.503662309e-05 0.0001229820977    43.77795137 
93           NO_ID -0.004764460967 -0.0007935657517 -6.641182894e-05 -0.0004822565214 -9.113485412e-05 -2.129711871e-05 9.281730197e-05 4.322912893e-05 0.0002835078564 -0.0001782027372 -0.0001224726653 -5.909596662e-05 -4.296948051e-05 -1.83291431e-05 7.959129921e-05 0.000119627863    43.76833888 
94           NO_ID -0.004767010642 -0.0007869547198 -7.134213776e-05 -0.0004815208017 -9.14029423e-05 -2.32575388e-05 9.360998264e-05 4.287126402e-05 0.0002831476661 -0.0001780369291 -0.0001225558589 -6.123603791e-05 -4.233605048e-05 -1.706661455e-05 8.061274488e-05 0.000118875632    43.76802415 
95           NO_ID -0.00477178664 -0.0007746948609 -8.001830321e-05 -0.0004809156423 -9.275064627e-05 -2.667976845e-05 9.525764547e-05 4.193700317e-05 0.0002834672682 -0.0001776014156 -0.000122739482 -6.468781787e-05 -4.116286163e-05 -1.563426249e-05 8.139195725e-05 0.0001172889688    43.76791577 
96           NO_ID -0.004769432089 -0.0007807389289 -7.574098368e-05 -0.0004812139838 -9.208623288e-05 -2.499262108e-05 9.44453534e-05 4.239759053e-05 0.0002833097055 -0.0001778161222 -0.0001226489565 -6.29861023e-05 -4.174123967e-05 -1.63404071e-05 8.100780825e-05 0.0001180711882    43.76603479 
97           NO_ID -0.004769432398 -0.0007807381355 -7.574154514e-05 -0.0004812139446 -9.20863201e-05 -2.499284254e-05 9.444546003e-05 4.239753007e-05 0.0002833097262 -0.0001778160941 -0.0001226489684 -6.298632567e-05 -4.174116375e-05 -1.634031441e-05 8.100785867e-05 0.0001180710855    43.76603479 
98           NO_ID -0.004775081675 -0.0007660523069 -8.044302003e-05 -0.0004753604395 -9.248205764e-05 -2.895216122e-05 9.612224828e-05 4.130608691e-05 0.0002829423984 -0.0001730244645 -0.0001203433409 -6.529278828e-05 -3.823838173e-05 -1.314690038e-05 8.172324739e-05 0.0001127450012    43.77088891 
99           NO_ID -0.004771206882 -0.0007761251914 -7.721810766e-05 -0.0004793751187 -9.221057948e-05 -2.623649315e-05 9.497214253e-05 4.205469948e-05 0.0002831943176 -0.0001763108441 -0.0001219246575 -6.371073753e-05 -4.06408323e-05 -1.533718105e-05 8.12325603e-05 0.0001163979901    43.76475407 
100          NO_ID -0.004771198358 -0.0007761473507 -7.721101319e-05 -0.0004793839506 -9.220998226e-05 -2.623051896e-05 9.496961242e-05 4.205634635e-05 0.0002831948718 -0.0001763180738 -0.0001219281363 -6.370725718e-05 -4.064611744e-05 -1.534199944e-05 8.123148084e-05 0.0001164060262    43.76475408 
101          NO_ID -0.004771714002 -0.0007756273365 -7.707705972e-05 -0.0004801212445 -9.311556724e-05 -2.584845098e-05 9.541466228e-05 4.178094228e-05 0.0002842198954 -0.0001762134153 -0.0001220328912 -6.335634261e-05 -4.074796993e-05 -1.645195819e-05 8.007051803e-05 0.0001162538848    43.77264643 
102          NO_ID -0.00477129733 -0.0007760363953 -7.719295071e-05 -0.0004795081958 -9.237199081e-05 -2.616728293e-05 9.505106923e-05 4.200587284e-05 0.0002833772371 -0.0001762934669 -0.0001219439618 -6.364752855e-05 -4.065994109e-05 -1.553600987e-05 8.102530138e-05 0.0001163722878    43.76436253 
103          NO_ID -0.00477129759 -0.0007760361407 -7.719287858e-05 -0.0004795085774 -9.237245361e-05 -2.616708449e-05 9.505129553e-05 4.200573285e-05 0.0002833777615 -0.0001762934171 -0.0001219440172 -6.364734731e-05 -4.065999588e-05 -1.553657996e-05 8.102470713e-05 0.0001163722141    43.76436253 
