# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  8.81681600000000e+00  -1.05197474259419e-02   7.56403597478702e-02
  8.81681600000000e+00  -1.05197474259419e-02   7.56403597478702e-02
  8.87269600000000e+00  -1.35210271585558e-02   7.87292983670371e-02
  8.94881900000000e+00  -1.76095457177140e-02   8.29372309816905e-02
  9.04881900000000e+00   5.81123903874862e-03   8.67930557875090e-02
  9.04881900000000e+00   5.81123903874862e-03   8.67930557875090e-02
  9.04881900000000e+00   5.81123903874862e-03   8.67930557875090e-02
  9.14881900000000e+00   2.68442131236843e-02   7.57995170464554e-02
  9.22494200000000e+00   2.10016491115348e-02   6.90982540349600e-02
  9.29221200000000e+00   1.58385672427528e-02   6.31763386771404e-02
  9.53221200000000e+00  -2.32057695856616e-03   3.95070039450040e-02
  9.66727600000000e+00  -1.22939938866451e-02   1.59511551796124e-02
  9.73927600000000e+00  -1.76106291027032e-02   3.39398886506376e-03
  9.85527600000000e+00  -2.61763191730192e-02  -1.68370013083757e-02
  9.85527600000000e+00  -2.61763191730192e-02  -1.68370013083757e-02
  9.92927600000000e+00  -3.16406387006345e-02  -2.97429777983285e-02
  9.92927600000000e+00  -3.16406387006345e-02  -2.97429777983285e-02
  1.00202760000000e+01  -3.83602748764858e-02  -4.56138407792164e-02
  1.00202760000000e+01  -3.83602748764858e-02  -4.56138407792164e-02
  1.01192760000000e+01  -4.56706482985658e-02  -6.28799444617207e-02
  1.01912760000000e+01  -5.09872835146240e-02  -7.54371107762694e-02
  1.03665880000000e+01  -6.39326995284794e-02  -1.06012415511494e-01
  1.06665880000000e+01  -9.36317596059647e-02  -2.93748354712394e-01
  1.07621830000000e+01  -1.05430088121825e-01  -4.00806494688016e-01
  1.07621830000000e+01  -1.05430088121825e-01  -4.00806494688016e-01
  1.08180630000000e+01  -1.12326793989979e-01  -4.63387266295712e-01
  1.08941990000000e+01  -1.21723494025373e-01  -5.48653007654402e-01
  1.11441990000000e+01  -4.75774298906667e-01  -5.99319481386708e-01
  1.11441990000000e+01  -4.75774298906667e-01  -5.99319481386708e-01
  1.11441990000000e+01  -4.75774298906667e-01  -5.99319481386708e-01
  1.13941990000000e+01  -7.14415072092575e-01  -3.33259947366748e-01
  1.14703350000000e+01  -6.91547397487466e-01  -3.29945048142253e-01
  1.15689370000000e+01  -6.61931992798318e-01  -3.25651997636137e-01
  1.18689370000000e+01  -6.08840158782495e-01  -3.94052782799784e-01
  1.19666250000000e+01  -6.05490871791816e-01  -4.49794926519956e-01
  1.22666250000000e+01  -6.18713053325139e-01  -6.92872192002444e-01
  1.23643130000000e+01  -6.36236285765030e-01  -8.05806918301702e-01
  1.26643130000000e+01  -7.05647500260627e-01  -1.22815246203786e+00
  1.27599080000000e+01  -7.41462074125193e-01  -1.39888266571153e+00
  1.27599080000000e+01  -7.41462074125193e-01  -1.39888266571153e+00
  1.28157880000000e+01  -7.62397461829068e-01  -1.49868290402194e+00
  1.28919240000000e+01  -7.90921740251083e-01  -1.63465983573279e+00
  1.31419240000000e+01  -1.54067180515234e+00  -1.39525723472807e+00
  1.31419240000000e+01  -1.54067180515234e+00  -1.39525723472807e+00
  1.31419240000000e+01  -1.54067180515234e+00  -1.39525723472807e+00
  1.33919240000000e+01  -1.84044217483315e+00  -6.67153360936179e-01
