%eval_id interface           X001           X002           X003           X004           X005           X006           X007           X008           X009           X010           X011           X012           X013           X014           X015           X016           X017           X018           X019           X020           X021           X022           X023           X024           X025           X026           X027           X028           X029           X030           X031           X032           X033           X034           X035           X036           X037           X038           X039           X040           Y001           Y002           Y003           Y004           Y005           Y006           Y007           Y008           Y009           Y010           Y011           Y012           Y013           Y014           Y015           Y016           Y017           Y018           Y019           Y020           Y021           Y022           Y023           Y024           Y025           Y026           Y027           Y028           Y029           Y030           Y031           Y032           Y033           Y034           Y035           Y036           Y037           Y038           Y039           Y040         obj_fn 
45           NO_ID 4.257598034e-05 3.15057496e-05 -8.29246057e-05 -9.43356399e-05 2.576757186e-05 5.800207626e-05 0.0002091749835 4.975680958e-05 -8.287404832e-05 1.22104727e-05 -8.253904506e-05 -0.0002642702766 -0.0001731473941 -0.0001574883113 -0.0001473440252 -0.0001198993537 -0.0001004946077 -7.621762932e-05 -6.62995303e-05 -8.450980373e-05 -3.379401495e-05 -4.897597784e-05 -4.500676115e-06 7.306087207e-06 6.807579834e-06 -2.253583333e-05 -2.029903126e-05 -1.198016728e-05 -1.911317268e-06 -3.568891647e-05 -5.442119342e-05 -2.243977229e-05 -3.175374656e-05 -3.445708723e-05 -1.658317701e-05 -1.535515609e-05 3.345356891e-05 -3.211482433e-05 -2.264258378e-05 0.000146050808 4.950013186e-05 9.727800927e-05 7.435526218e-05 3.904402723e-05 -5.347348301e-05 -0.0001131796352 0.000124160782 5.388257846e-05 0.0002461166323 0.0002212032109 0.0001436473606 4.092824616e-05 4.436518812e-05 -5.08209276e-05 -2.824747504e-05 2.859963082e-05 -4.805014895e-05 -3.430033404e-06 3.681577426e-05 -2.230130575e-05 1.431601242e-05 -3.409533021e-06 -6.38455726e-07 7.650020776e-08 4.774826479e-06 -1.347069365e-05 -1.502339203e-05 -1.612400609e-05 -3.767794491e-05 -7.955930242e-06 -2.663116122e-05 5.62582759e-06 3.168796882e-05 4.03744115e-05 5.796943838e-05 7.831615087e-05 -1.173346824e-05 -2.752674661e-05 -6.156921362e-05  -1.812751e-05    19.16993764 
46           NO_ID 4.257540411e-05 3.150640449e-05 -8.292455049e-05 -9.433501317e-05 2.57680563e-05 5.800120123e-05 0.0002091750992 4.975762343e-05 -8.287484403e-05 1.22114973e-05 -8.25383887e-05 -0.0002642714101 -0.0001731474162 -0.000157488264 -0.0001473452615 -0.0001198996626 -0.0001004943299 -7.621826791e-05 -6.630034635e-05 -8.451014276e-05 -3.379479655e-05 -4.897720995e-05 -4.501667045e-06 7.30516771e-06 6.806301798e-06 -2.253718685e-05 -2.029975632e-05 -1.198051731e-05 -1.91207885e-06 -3.568911701e-05 -5.442048766e-05 -2.243953513e-05 -3.175323401e-05 -3.445573847e-05 -1.658291586e-05 -1.535577831e-05 3.345430248e-05 -3.21139625e-05 -2.26438889e-05 0.0001460524835 4.950106124e-05 9.727721045e-05 7.435389727e-05 3.904567274e-05 -5.347246796e-05 -0.0001131811363 0.0001241610042 5.388306739e-05 0.0002461178211 0.0002212057208 0.0001436485042 4.09287054e-05 4.436601892e-05 -5.082101402e-05 -2.82475844e-05 2.860069085e-05 -4.804960796e-05 -3.430032363e-06 3.681645734e-05 -2.230067413e-05 1.431634454e-05 -3.408891493e-06 -6.377315666e-07 7.672611952e-08 4.774661888e-06 -1.347047627e-05 -1.502319918e-05 -1.612446885e-05 -3.767826073e-05 -7.956093831e-06 -2.663174606e-05 5.625297861e-06 3.168778607e-05 4.037409281e-05 5.796944501e-05 7.831759761e-05 -1.173151556e-05 -2.752648278e-05 -6.156953336e-05  -1.812751e-05    19.16993764 
47           NO_ID 4.186378861e-05 3.215778219e-05 -8.280935631e-05 -9.362172316e-05 2.648061028e-05 5.695403945e-05 0.0002090755633 5.060747686e-05 -8.405380651e-05 1.343790211e-05 -8.157675169e-05 -0.0002654709065 -0.0001728294651 -0.0001568232334 -0.0001482417296 -0.0001200947218 -9.998943604e-05 -7.671343171e-05 -6.74542321e-05 -8.539030165e-05 -3.508900698e-05 -5.037345787e-05 -5.655586474e-06 6.153091445e-06 5.714218979e-06 -2.341416504e-05 -2.056741663e-05 -1.222990863e-05 -2.764605366e-06 -3.586657673e-05 -5.380620373e-05 -2.271263031e-05 -3.186201199e-05 -3.317520318e-05 -1.627739978e-05 -1.616980097e-05 3.411273667e-05 -3.094473708e-05 -2.347888637e-05 0.0001485997457 5.057475811e-05 9.642794107e-05 7.26640378e-05 4.087239377e-05 -5.219891077e-05 -0.0001148723484 0.0001246403379 5.438428932e-05 0.0002472551137 0.0002238479935 0.0001444853448 4.091909526e-05 4.521360941e-05 -5.097463087e-05 -2.849502448e-05 3.013165643e-05 -4.683107683e-05 -2.919234548e-06 3.774975188e-05 -2.143988168e-05    1.48582e-05 -3.016247017e-06 -4.966195688e-07 -2.608589065e-07 4.48433503e-06 -1.32620938e-05 -1.486438155e-05 -1.634277352e-05 -3.738721278e-05 -7.448329923e-06 -2.704381081e-05 5.033800228e-06 3.151133338e-05 3.985031694e-05 5.743660539e-05 7.922162632e-05 -9.806922178e-06 -2.707576081e-05 -6.177546086e-05  -1.812751e-05    19.15762406 
48           NO_ID 4.102303948e-05 3.292751288e-05 -8.267330332e-05 -9.277893765e-05 2.732235893e-05 5.571682199e-05 0.0002089581968 5.16116977e-05 -8.54465223e-05 1.488689423e-05 -8.044075518e-05 -0.0002668882616 -0.0001724541468 -0.0001560381026 -0.0001493014782 -0.0001203253557 -9.939307611e-05 -7.729873115e-05 -6.881736859e-05 -8.642973783e-05 -3.661775742e-05 -5.202319636e-05 -7.018969167e-06 4.791968954e-06 4.423496064e-06 -2.445104399e-05 -2.088424812e-05 -1.252473067e-05 -3.771920103e-06 -3.607630637e-05 -5.308020254e-05 -2.303474179e-05 -3.198982036e-05 -3.166192684e-05 -1.591642683e-05 -1.713149702e-05 3.48908905e-05 -2.956343792e-05 -2.446614956e-05 0.000151608791 5.184336464e-05 9.542442746e-05 7.066753129e-05 4.303079791e-05 -5.069426608e-05 -0.0001168706124 0.0001252064583 5.497656377e-05 0.0002485991019 0.0002269701846 0.0001454745931 4.090829253e-05 4.621517883e-05 -5.115607904e-05 -2.878725897e-05 3.194022727e-05 -4.539195055e-05 -2.316231627e-06 3.885232136e-05 -2.042296235e-05 1.54982576e-05 -2.551969138e-06 -3.291806326e-07 -6.591145581e-07 4.141407105e-06 -1.301583969e-05 -1.467666816e-05 -1.660103055e-05 -3.704400074e-05 -6.849102905e-06 -2.753094757e-05 4.334906281e-06 3.130281355e-05 3.923161832e-05 5.680759096e-05 8.029054872e-05 -7.532616184e-06 -2.654336777e-05 -6.20189377e-05  -1.812751e-05    19.15259299 
49           NO_ID 4.103558185e-05 3.291602997e-05 -8.267533297e-05 -9.27915104e-05 2.730980165e-05 5.573527891e-05 0.0002089599477 5.159671664e-05 -8.542574564e-05 1.486527803e-05 -8.045770208e-05 -0.0002668671174 -0.0001724597459 -0.0001560498152 -0.0001492856688 -0.0001203219151 -9.940197266e-05 -7.72899996e-05 -6.879703319e-05 -8.641423143e-05 -3.659495139e-05 -5.199858541e-05 -6.998630101e-06 4.812274302e-06 4.442751185e-06 -2.443557574e-05 -2.08795216e-05 -1.252033249e-05 -3.75689289e-06 -3.60731776e-05 -5.309103309e-05 -2.302993651e-05 -3.19879137e-05 -3.168450203e-05 -1.592181186e-05 -1.711715036e-05 3.487928193e-05 -2.958404426e-05 -2.445142148e-05 0.0001515639017 5.182443945e-05 9.543939797e-05 7.069731535e-05 4.299859864e-05 -5.07167125e-05 -0.0001168408021 0.0001251980129 5.496772816e-05 0.0002485790521 0.0002269236075 0.0001454598354 4.090845368e-05 4.620023733e-05 -5.115337218e-05 -2.878289939e-05 3.191324684e-05 -4.541341957e-05 -2.325227279e-06 3.883587313e-05 -2.043813284e-05 1.548870917e-05 -2.558895278e-06 -3.316785018e-07 -6.531733443e-07 4.146522935e-06 -1.301951333e-05 -1.467946849e-05 -1.659717785e-05 -3.704912081e-05 -6.858042228e-06 -2.752368042e-05 4.345332444e-06 3.130592427e-05 3.924084812e-05 5.681697466e-05 8.027460244e-05 -7.566544486e-06 -2.655131005e-05 -6.201530549e-05  -1.812751e-05    19.15259242 
50           NO_ID 4.088013131e-05 3.31965321e-05 -8.272672092e-05 -9.216345347e-05 2.744039402e-05 5.537697573e-05 0.0002087980785 5.226393165e-05 -8.584919666e-05 1.538897642e-05 -8.002216541e-05 -0.0002673569993 -0.0001720541657 -0.0001557902525 -0.000149855816 -0.0001199390462 -9.885177967e-05 -7.777606722e-05 -6.941655334e-05 -8.668118253e-05 -3.751336841e-05 -5.322523847e-05 -7.687415857e-06 4.257812481e-06 3.591816679e-06 -2.512902494e-05 -2.077783875e-05 -1.224885859e-05 -4.288665027e-06 -3.635696008e-05 -5.255576618e-05 -2.304198051e-05 -3.227138247e-05 -3.130465097e-05 -1.593985947e-05 -1.766398379e-05 3.517389395e-05 -2.905912976e-05 -2.511607947e-05 0.000153561491 5.269816683e-05 9.467305042e-05 6.992730304e-05 4.391852148e-05 -4.995877094e-05 -0.0001178136934 0.0001251614146 5.573945178e-05 0.0002492259844 0.0002284250151 0.0001462085669 4.099759331e-05 4.636518194e-05 -5.149035367e-05 -2.879059307e-05 3.293659663e-05 -4.486072378e-05 -1.970564433e-06 3.986903355e-05 -1.975836927e-05 1.570500136e-05 -2.134554635e-06 -6.328612531e-08 -1.104620511e-06 3.604296258e-06 -1.287860955e-05 -1.444788326e-05 -1.689398701e-05 -3.701074378e-05 -6.26052794e-06 -2.730885021e-05 4.113313853e-06 3.112010482e-05 3.897894276e-05 5.663151036e-05 8.082801794e-05 -6.593858458e-06 -2.645022672e-05 -6.217908119e-05  -1.812751e-05    19.14373651 
51           NO_ID 4.025832914e-05 3.431854065e-05 -8.293227271e-05 -8.965122576e-05 2.79627635e-05  5.3943763e-05 0.0002081506018 5.493279171e-05 -8.75430007e-05 1.748376998e-05 -7.828001874e-05 -0.000269316527 -0.0001704318451 -0.0001547520015 -0.0001521364048 -0.0001184075707 -9.665100772e-05 -7.972033771e-05 -7.189463394e-05 -8.774898691e-05 -4.118703649e-05 -5.81318507e-05 -1.044255888e-05 2.039965195e-06 1.880786545e-07 -2.790282175e-05 -2.037110733e-05 -1.1162963e-05 -6.415753575e-06 -3.749208997e-05 -5.041469854e-05 -2.309015654e-05 -3.340525754e-05 -2.978524674e-05 -1.60120499e-05 -1.985131751e-05 3.635234203e-05 -2.695947176e-05 -2.777471142e-05 0.0001615518479 5.619307635e-05 9.160766021e-05 6.684725381e-05 4.759821283e-05 -4.692700472e-05 -0.0001217052589 0.0001250150217 5.882634623e-05 0.0002518137133 0.0002344306458 0.0001492034928 4.13541518e-05 4.70249604e-05 -5.283827966e-05 -2.882136778e-05 3.702999578e-05 -4.264994062e-05 -5.51913049e-07 4.400167524e-05 -1.703931501e-05 1.657017015e-05 -4.371920648e-07 1.010283381e-06 -2.910409176e-06 1.435389551e-06 -1.231499443e-05 -1.352154237e-05 -1.808122364e-05 -3.685723569e-05 -3.870470786e-06 -2.644952935e-05 3.18523949e-06 3.037682704e-05 3.793132132e-05 5.588965318e-05 8.304167996e-05 -2.703114344e-06 -2.604589338e-05 -6.283418396e-05  -1.812751e-05    19.12015768 
52           NO_ID 3.98447877e-05 3.506475392e-05 -8.306897887e-05 -8.79804206e-05 2.831017532e-05 5.299057742e-05 0.000207719985 5.67077682e-05 -8.866949752e-05 1.887695255e-05 -7.712137074e-05 -0.0002706197485 -0.0001693528897 -0.0001540614928 -0.0001536531541 -0.0001173890336 -9.518734219e-05 -8.101341204e-05 -7.35427289e-05 -8.845915066e-05 -4.36302798e-05 -6.139508714e-05 -1.227491951e-05 5.649433847e-07 -2.075642502e-06 -2.974758844e-05 -2.010060281e-05 -1.044076734e-05 -7.830414548e-06 -3.824702985e-05 -4.899074051e-05 -2.312219693e-05 -3.415936287e-05 -2.877473785e-05 -1.606006153e-05 -2.130604569e-05 3.71360915e-05 -2.5563054e-05 -2.954288552e-05 0.0001668659878 5.851743286e-05 8.956896375e-05 6.479880808e-05 5.004546204e-05 -4.491067052e-05 -0.000124293419 0.0001249176602 6.087934451e-05 0.0002535347321 0.0002384248054 0.0001511953257 4.159128786e-05 4.746375869e-05 -5.373474365e-05 -2.884183509e-05 3.975238928e-05 -4.117961694e-05 3.915882223e-07 4.675016774e-05 -1.523095589e-05 1.714556723e-05 6.916714182e-07 1.72428134e-06 -4.11138351e-06 -7.08339134e-09 -1.19401514e-05 -1.290546161e-05 -1.88708181e-05 -3.67551422e-05 -2.280917505e-06 -2.587802156e-05 2.568005862e-06 2.988249592e-05 3.723458062e-05 5.539626685e-05 8.451391828e-05 -1.155004611e-07 -2.577698375e-05 -6.32698726e-05  -1.812751e-05    19.11496954 
53           NO_ID 3.982737496e-05 3.562748022e-05 -8.287591184e-05 -8.567627433e-05 2.778536743e-05 5.219033963e-05 0.0002065055489 5.97389171e-05 -8.863673085e-05 2.07635592e-05 -7.512312586e-05 -0.0002709170362 -0.0001677960149 -0.0001535691689 -0.0001556815866 -0.0001165976562 -9.421076952e-05 -8.32486745e-05 -7.52560117e-05 -8.869572365e-05 -4.566366963e-05 -6.402780939e-05 -1.329757422e-05 -2.151949236e-07 -4.336541813e-06 -3.213913206e-05 -2.051377145e-05 -1.006164387e-05 -9.744850601e-06 -3.977158978e-05 -4.782931706e-05 -2.283810644e-05 -3.41552166e-05 -2.733523604e-05 -1.644795409e-05 -2.313047641e-05 3.839952446e-05 -2.399278453e-05 -3.273342293e-05 0.0001721298413 6.121399145e-05  8.6440742e-05 6.304297956e-05 5.260780188e-05 -4.206742221e-05 -0.0001272428973 0.0001234400271 6.365093867e-05 0.0002545102645 0.0002426632147 0.000154226878 4.264256362e-05 4.873935645e-05 -5.366579253e-05 -2.767683346e-05 4.316773396e-05 -3.992248347e-05 6.541103658e-07 4.888265833e-05 -1.42428909e-05 1.686361127e-05 2.010945943e-06 3.11210387e-06 -4.563229352e-06 -7.073981659e-07 -1.073383772e-05 -1.146930252e-05 -1.958429702e-05 -3.729018299e-05 -1.498555742e-06 -2.565269007e-05 1.833520977e-06 2.901302547e-05 3.612973743e-05 5.533108347e-05 8.754107101e-05 3.843913239e-06 -2.549531331e-05 -6.405338861e-05  -1.812751e-05    19.18005808 
54           NO_ID 3.984220694e-05 3.514815615e-05 -8.304036421e-05 -8.763892075e-05 2.823239301e-05 5.287197337e-05 0.0002075399922 5.715701785e-05 -8.866464114e-05 1.915656844e-05 -7.682520884e-05 -0.0002706638098 -0.0001691221437 -0.0001539885249 -0.0001539537901 -0.0001172717427 -9.504260336e-05 -8.134470255e-05 -7.379665628e-05 -8.849421338e-05 -4.393165057e-05 -6.178528557e-05 -1.24264882e-05 4.493182952e-07 -2.410732681e-06 -3.010204154e-05 -2.016183895e-05 -1.038457707e-05 -8.114155056e-06 -3.847298642e-05 -4.881860476e-05 -2.308009159e-05 -3.415874835e-05 -2.856138783e-05 -1.611755148e-05 -2.157644642e-05 3.732334618e-05 -2.533032277e-05 -3.00157583e-05 0.0001676461488 5.891709254e-05 8.910532683e-05 6.453857496e-05 5.042522902e-05 -4.448926981e-05 -0.0001247305642 0.0001246986587 6.129012529e-05 0.0002536793167 0.0002390529843 0.0001516446351 4.174709851e-05 4.765281633e-05 -5.372452433e-05 -2.866916902e-05 4.025858098e-05 -4.099329591e-05 4.304968953e-07 4.706622633e-05 -1.508451378e-05 1.710377825e-05 8.872024329e-07 1.929971924e-06 -4.17835204e-06 -1.108777539e-07 -1.176136243e-05 -1.269260702e-05 -1.897656354e-05 -3.683444113e-05 -2.164962875e-06 -2.584462495e-05 2.459147113e-06 2.975363082e-05 3.707083069e-05 5.538660595e-05 8.496257565e-05 4.713282568e-07 -2.573523709e-05 -6.338599831e-05  -1.812751e-05    19.11292643 
55           NO_ID 3.984219417e-05 3.51485688e-05 -8.304022263e-05 -8.763723112e-05 2.823200817e-05 5.287138655e-05 0.0002075391017 5.715924059e-05 -8.866461711e-05 1.915795189e-05 -7.682374353e-05 -0.0002706640278 -0.000169121002 -0.0001539881639 -0.0001539552776 -0.0001172711624 -9.504188724e-05 -8.134634167e-05 -7.379791263e-05 -8.849438686e-05 -4.393314165e-05 -6.178721614e-05 -1.242723812e-05 4.487462202e-07 -2.412390597e-06 -3.010379526e-05 -2.016214193e-05 -1.038429905e-05 -8.115558911e-06 -3.847410438e-05 -4.881775309e-05 -2.307988326e-05 -3.415874531e-05 -2.856033225e-05 -1.611783592e-05 -2.157778427e-05 3.732427265e-05 -2.532917129e-05 -3.001809792e-05 0.0001676500088 5.891906993e-05 8.910303291e-05 6.453728741e-05 5.042710798e-05 -4.448718486e-05 -0.0001247327271 0.0001246975752 6.12921577e-05 0.0002536800321 0.0002390560924 0.0001516468582 4.174786941e-05 4.765375172e-05 -5.372447377e-05 -2.866831472e-05 4.026108545e-05 -4.099237405e-05 4.306894027e-07 4.706779009e-05 -1.508378923e-05 1.710357149e-05 8.881698562e-07 1.930989614e-06 -4.178683378e-06 -1.113912944e-07 -1.176047784e-05 -1.269155388e-05 -1.897708673e-05 -3.683483348e-05 -2.16438917e-06 -2.584445971e-05 2.458608515e-06 2.975299324e-05 3.707002051e-05 5.538655816e-05 8.496479546e-05 4.742316928e-07 -2.573503054e-05 -6.338657286e-05  -1.812751e-05    19.11292644 
56           NO_ID 4.004235035e-05 3.515203878e-05 -8.271223761e-05 -8.590796958e-05 2.778505308e-05 5.249526686e-05 0.0002059977841 5.979387697e-05 -8.8818164e-05 2.039253919e-05 -7.481696633e-05 -0.0002704357131 -0.0001680050545 -0.0001533936331 -0.0001548799491 -0.0001166503726 -9.471379419e-05 -8.314667554e-05 -7.494860174e-05 -8.90601593e-05 -4.604030644e-05 -6.339651753e-05 -1.272584259e-05 -1.810026829e-07 -3.999697225e-06 -3.1263851e-05 -1.99528631e-05 -1.031749377e-05 -9.892215638e-06 -3.961403982e-05 -4.798850927e-05 -2.339379605e-05 -3.477030783e-05 -2.744719232e-05 -1.62016636e-05 -2.302956339e-05 3.814076407e-05 -2.389651109e-05 -3.192316332e-05 0.0001722026064 6.09868069e-05 8.670676565e-05 6.328023355e-05 5.204209506e-05 -4.195906389e-05 -0.0001270716553 0.0001236153265 6.349881619e-05 0.0002537746858 0.0002422798541  0.00015396216 4.202485779e-05 4.856464998e-05 -5.317918999e-05 -2.746216755e-05 4.287115241e-05 -3.967268458e-05 1.210944038e-06 4.852451984e-05 -1.479479272e-05 1.681817459e-05 1.865487547e-06 2.419934376e-06 -5.057259375e-06 -3.08038958e-07 -1.046274883e-05 -1.161159808e-05 -1.942142406e-05 -3.67013441e-05 -1.018070585e-06 -2.575507874e-05 1.665498363e-06 2.912138377e-05 3.621628561e-05 5.492783455e-05 8.669925567e-05 3.384720899e-06 -2.532074905e-05 -6.385594107e-05  -1.812751e-05    19.09843841 
57           NO_ID 4.021552921e-05 3.515539831e-05 -8.242831823e-05 -8.441022278e-05 2.739798153e-05 5.216931256e-05 0.0002046633518 6.207548224e-05 -8.895100332e-05 2.146199238e-05 -7.307928659e-05 -0.000270238347 -0.0001670384664 -0.0001528788887 -0.0001556813302 -0.0001161127173 -9.442928422e-05 -8.470587567e-05 -7.594535003e-05 -8.95498575e-05 -4.786487124e-05 -6.479067442e-05 -1.298486611e-05 -7.264029494e-07 -5.374586711e-06 -3.226913435e-05 -1.977204175e-05 -1.025944835e-05 -1.143072498e-05 -4.06013635e-05 -4.727024935e-05 -2.366523633e-05 -3.529947427e-05 -2.648310806e-05 -1.627444361e-05 -2.428690753e-05 3.884805441e-05 -2.265587133e-05 -3.357359102e-05  0.00017614519 6.277767664e-05 8.463135335e-05 6.219142362e-05 5.344112698e-05 -3.976974285e-05 -0.0001290973402 0.0001226779474 6.54099387e-05 0.0002538572062 0.0002450719802 0.0001559674537 4.226519564e-05 4.93536358e-05 -5.270732644e-05 -2.641778072e-05 4.513174218e-05 -3.852999412e-05 1.88624455e-06 4.97863431e-05 -1.454410465e-05 1.65710492e-05 2.711972085e-06 2.843886079e-06 -5.817754919e-06 -4.786373943e-07 -9.33909243e-06 -1.06762293e-05 -1.980635023e-05 -3.658617872e-05 -2.569466513e-08 -2.567759674e-05 9.78774844e-07 2.857431692e-05 3.547687008e-05 5.453087164e-05 8.82019595e-05 5.905603399e-06 -2.496210339e-05 -6.426257025e-05  -1.812751e-05    19.09456764 
58           NO_ID 4.021137445e-05 3.515531771e-05 -8.24351298e-05 -8.444615549e-05 2.740726783e-05 5.217713259e-05 0.0002046953664 6.202074384e-05 -8.894781635e-05 2.143633494e-05 -7.312097558e-05 -0.000270243082 -0.0001670616559 -0.000152891238 -0.0001556621041 -0.0001161256163 -9.443610995e-05 -8.466846862e-05 -7.592143686e-05 -8.953810906e-05 -4.782109778e-05 -6.475722695e-05 -1.297865183e-05 -7.133181535e-07 -5.34160149e-06 -3.224501642e-05 -1.977637987e-05 -1.026084093e-05 -1.139381433e-05 -4.057767644e-05 -4.728748125e-05 -2.365872415e-05 -3.528677894e-05 -2.650623758e-05 -1.627269753e-05 -2.425674236e-05 3.883108568e-05 -2.268563574e-05 -3.353399531e-05 0.0001760506027 6.273471156e-05 8.468114494e-05 6.221754546e-05 5.340756255e-05 -3.982226724e-05 -0.0001290487416 0.0001227004362 6.536408862e-05 0.0002538552265 0.0002450049938 0.0001559193444 4.225942965e-05 4.93347071e-05 -5.2718647e-05 -2.64428368e-05 4.507750797e-05 -3.855740861e-05 1.870043294e-06 4.975607047e-05 -1.455011896e-05 1.657697803e-05 2.691663922e-06 2.833714977e-06 -5.799509734e-06 -4.745445365e-07 -9.366050273e-06 -1.06986699e-05 -1.97971154e-05 -3.658894167e-05 -4.950293436e-08 -2.567945563e-05 9.952501515e-07 2.85874417e-05 3.549460953e-05 5.454039525e-05 8.816590786e-05 5.845124454e-06 -2.497070772e-05 -6.425281474e-05  -1.812751e-05    19.09456638 
59           NO_ID 4.089897194e-05 3.491278797e-05 -8.233190088e-05 -8.402846957e-05 2.717137617e-05 5.250452216e-05 0.0002038798264 6.362026213e-05 -8.955981873e-05 2.203731255e-05 -7.191453305e-05 -0.0002705241212 -0.0001665116945 -0.0001519541627 -0.0001556906846 -0.0001159268278 -9.403849675e-05 -8.489307099e-05 -7.643464988e-05 -9.031533772e-05 -4.897246237e-05 -6.498750893e-05 -1.326452035e-05 -1.610424662e-06 -5.659305345e-06 -3.212685206e-05 -1.96863262e-05 -1.049492653e-05 -1.207399139e-05 -4.076307227e-05 -4.709484472e-05 -2.437578762e-05 -3.582378677e-05 -2.572577161e-05 -1.648824796e-05 -2.55916158e-05 3.906766708e-05 -2.172145678e-05 -3.454968082e-05 0.0001788910932 6.39402262e-05 8.39571095e-05 6.182506394e-05 5.382258231e-05 -3.848676927e-05 -0.0001306680608 0.0001225728195 6.703344613e-05 0.0002540709861 0.0002470218557 0.0001568424753 4.180801386e-05 5.000815451e-05 -5.234637326e-05 -2.627059584e-05 4.659175333e-05 -3.718824583e-05 2.532091007e-06 5.019202781e-05 -1.425735893e-05 1.703985949e-05 3.001852563e-06 2.430325591e-06 -6.312897696e-06 -2.052397662e-07 -8.957013658e-06 -1.059285043e-05 -1.967079864e-05 -3.587920033e-05 7.498955999e-07 -2.57560276e-05 7.775938663e-07 2.865696955e-05 3.49206823e-05 5.382829517e-05 8.88660905e-05 7.669623206e-06 -2.456750482e-05 -6.450401036e-05  -1.812751e-05    19.11023446 
60           NO_ID 4.03468701e-05 3.510752562e-05 -8.241478785e-05 -8.436384771e-05 2.736078381e-05 5.224164688e-05 0.0002045346588 6.233593953e-05 -8.906841548e-05 2.155476157e-05 -7.288323807e-05 -0.0002702984626 -0.0001669532824 -0.0001527065811 -0.0001556677361 -0.0001160864437 -9.435775763e-05 -8.471272801e-05 -7.60225689e-05 -8.969126713e-05 -4.804798182e-05 -6.480260554e-05 -1.303498412e-05 -8.900989467e-07 -5.404207144e-06 -3.222173135e-05 -1.975863419e-05 -1.030696905e-05 -1.152784773e-05 -4.061420992e-05 -4.724952094e-05 -2.380002627e-05 -3.53925999e-05 -2.635244158e-05 -1.631517318e-05 -2.451978804e-05 3.887770562e-05 -2.249563788e-05 -3.373414288e-05 0.0001766103402 6.297226623e-05 8.453846895e-05 6.214020437e-05 5.348934495e-05 -3.95590985e-05 -0.0001293678392 0.0001226752885 6.56930466e-05 0.0002538977434 0.0002454024298 0.0001561012535 4.217047518e-05 4.946741438e-05 -5.264528799e-05 -2.640889557e-05 4.537590007e-05 -3.828760599e-05 2.000504191e-06 4.984197875e-05 -1.449242865e-05 1.66681919e-05 2.752788653e-06 2.754224421e-06 -5.90067624e-06 -4.214762437e-07 -9.285446892e-06 -1.067781747e-05 -1.977222384e-05 -3.644908243e-05 1.080238538e-07 -2.569454464e-05 9.523595355e-07 2.860114263e-05 3.538151336e-05 5.44000712e-05 8.830388349e-05 6.204654045e-06 -2.489125391e-05 -6.43023145e-05  -1.812751e-05    19.09355789 
61           NO_ID 4.03473818e-05 3.510734513e-05 -8.241471103e-05 -8.436353687e-05 2.736060827e-05 5.224189051e-05 0.0002045340519 6.233712988e-05 -8.906887092e-05 2.155520881e-05 -7.288234025e-05 -0.0002702986718 -0.0001669528731 -0.0001527058838 -0.0001556677574 -0.0001160862958 -9.435746173e-05 -8.471289515e-05 -7.602295082e-05 -8.969184553e-05 -4.804883865e-05 -6.480277692e-05 -1.303519686e-05 -8.907665618e-07 -5.404443575e-06 -3.222164341e-05 -1.975856718e-05 -1.030714326e-05 -1.152835391e-05 -4.061434789e-05 -4.724937759e-05 -2.38005599e-05 -3.539299953e-05 -2.635186077e-05 -1.631533359e-05 -2.452078143e-05 3.887788168e-05 -2.249492035e-05 -3.373489874e-05 0.0001766124541 6.297316335e-05 8.453793013e-05 6.213991229e-05 5.34896538e-05 -3.955810464e-05 -0.0001293690443 0.0001226751935 6.569428891e-05 0.0002538979039 0.0002454039307 0.0001561019404 4.217013924e-05 4.946791555e-05 -5.264501095e-05 -2.640876739e-05 4.537702695e-05 -3.828658708e-05 2.000996878e-06 4.984230319e-05 -1.449221078e-05 1.666853637e-05 2.753019491e-06 2.753924223e-06 -5.901058297e-06 -4.212758305e-07 -9.285142492e-06 -1.067773872e-05 -1.977212984e-05 -3.644855425e-05 1.086187559e-07 -2.569460163e-05 9.521975585e-07 2.860119437e-05 3.538108625e-05 5.439954126e-05 8.830440456e-05 6.206011814e-06 -2.489095385e-05 -6.430250144e-05  -1.812751e-05     19.0935579 
